external_id,ph,rainfall_mm,temperature_celsius,elevation_m,area_ha,longitude,latitude,soil_texture_id,coastal,slope,riparian,nitrogen_fixing,shade_tolerant,bank_stabilising
1036,7.8,1408,25,269,0.26,126.90248,-8.52316,4,False,8.54,False,False,False,False
1037,6.7,1371,24,403,3.76,127.01414,-8.4345,12,False,1.91,False,False,False,False
1038,7.0,1923,25,578,0.27,126.59871,-8.58218,12,False,9.57,False,False,False,False
1039,8.2,2034,25,342,3.3,126.68869,-8.67897,3,False,9.82,False,False,False,False
1040,8.2,2034,25,398,2.54,126.66339,-8.66317,3,False,8.63,False,False,False,False
1041,7.8,1408,24,338,1.37,126.9131,-8.5262,4,False,8.08,False,False,False,False
1042,6.5,1490,24,347,0.9,126.89708,-8.55393,10,False,7.49,False,False,False,False
1043,7.4,1880,25,217,0.46,126.53214,-8.72171,8,False,10.19,False,False,False,False
1044,7.4,1880,25,163,3.79,126.5311,-8.72418,8,False,11.87,False,False,False,False
1045,7.9,1493,25,125,1.62,126.50468,-8.83053,8,False,5.11,False,False,False,False
1046,6.2,1694,24,583,0.086,126.68588,-8.52953,12,False,21.67,False,False,False,False
1047,8.2,1821,25,365,0.39,126.69967,-8.67556,3,False,14.04,False,False,False,False
1048,6.8,2467,23,776,0.18,126.57192,-8.60075,10,False,22.12,False,False,False,False
1049,6.2,2034,25,204,0.44,126.68423,-8.66864,12,False,14.88,False,False,False,False
1050,8.2,2554,24,423,0.57,126.64828,-8.65076,3,False,6.04,False,False,False,False
1051,6.5,2034,25,396,0.48,126.65659,-8.6602,8,False,10.23,False,False,False,False
1052,7.0,2011,24,418,1.3,126.70886,-8.55425,12,False,15.07,False,False,False,False
1053,7.8,1823,24,560,12.68,126.70184,-8.54536,4,False,29.38,False,False,False,False
1054,8.2,2383,23,739,2.28,126.62697,-8.66764,3,False,10.14,False,False,False,False
1055,6.2,2034,25,211,0.19,126.68387,-8.66862,12,False,16.04,False,False,False,False
1056,7.4,2034,25,227,0.44,126.572,-8.74758,8,False,11.99,False,False,False,False
1057,6.5,2034,25,420,1.08,126.65713,-8.66167,8,False,11.29,False,False,False,False
1058,7.8,1634,24,472,0.22,126.70653,-8.53898,4,False,17.35,False,False,False,False
1059,6.5,1408,24,294,1.74,126.92659,-8.51997,10,False,10.94,False,False,False,False
1060,6.6,1529,26,376,0.65,126.71211,-8.48098,12,False,10.88,False,False,False,False
1061,7.4,1678,24,263,0.87,126.50623,-8.7751,8,False,6.5,False,False,False,False
1062,6.5,2034,25,405,0.8,126.65605,-8.65976,8,False,13.47,False,False,False,False
1063,6.5,1586,24,421,0.87,126.88926,-8.58987,10,False,8.36,False,False,False,False
1064,8.2,2034,25,289,0.82,126.68325,-8.69382,3,False,7.67,False,False,False,False
1065,6.5,1408,24,324,4.61,126.92738,-8.52191,10,False,13.54,False,False,False,False
1066,7.0,2467,22,902,0.3,126.59724,-8.60485,12,False,23.74,False,False,False,False
1067,7.0,2467,22,923,0.52,126.59106,-8.60742,12,False,17.18,False,False,False,False
1068,7.0,1959,24,413,1.07,126.69629,-8.56359,12,False,8.32,False,False,False,False
1069,7.8,1443,25,446,1.13,126.95678,-8.49722,12,False,6.46,False,False,False,False
1070,7.4,1880,25,150,3.49,126.53302,-8.72753,8,False,10.51,False,False,False,False
1071,7.9,1501,26,131,5.02,126.49007,-8.88788,12,False,7.64,False,False,False,False
1072,8.2,2034,25,377,0.39,126.66365,-8.6611,3,False,5.43,False,False,False,False
1073,7.4,1493,26,125,0.9,126.5229,-8.7977,8,False,9.44,False,False,False,False
1074,6.6,1529,25,445,0.41,126.70199,-8.47748,12,False,7.82,False,False,False,False
1075,6.8,1923,24,581,4.25,126.57561,-8.59214,10,False,11.15,False,False,False,False
1076,7.9,1468,27,22,0.7,126.50485,-8.88291,12,True,4.39,False,False,False,False
1077,6.2,1694,25,591,0.26,126.68646,-8.52294,12,False,24.31,False,False,False,False
1078,8.2,2554,24,362,0.95,126.65233,-8.64561,3,False,9.01,False,False,False,False
1079,6.8,2467,23,925,1.07,126.56922,-8.61186,10,False,19.49,False,False,False,False
1080,7.8,1443,25,458,1.15,126.95075,-8.4979,12,False,3.13,False,False,False,False
1081,6.5,1494,25,306,0.61,126.88985,-8.5441,10,False,3.43,False,False,False,False
1082,5.9,2383,21,809,0.45,126.62365,-8.67591,3,False,8.67,False,False,False,False
1083,7.0,1880,25,239,1.15,126.50626,-8.738,12,False,5.03,False,False,False,False
1084,6.5,1648,24,535,0.2,126.87812,-8.61102,8,False,11.69,False,False,False,False
1085,7.0,2467,23,761,0.014,126.58847,-8.6006,12,False,22.42,False,False,False,False
1086,6.5,2383,24,440,0.38,126.65092,-8.65631,8,False,10.58,False,False,False,False
1087,6.2,1694,25,588,0.27,126.68487,-8.52583,12,False,15.27,False,False,False,False
1088,8.2,2021,25,366,0.36,126.65431,-8.65253,3,False,7.63,True,False,False,False
1089,6.2,1694,25,619,0.24,126.68441,-8.5269,12,False,13.84,False,False,False,False
1090,8.2,2383,24,535,0.74,126.64628,-8.66101,3,False,8.3,False,False,False,False
1091,8.2,2383,24,524,0.116,126.64738,-8.66066,3,False,5.44,False,False,False,False
1092,7.9,1408,24,415,0.15,126.93622,-8.50672,12,False,11.87,False,False,False,False
1093,8.2,2034,25,352,0.58,126.65946,-8.65557,3,False,10.45,False,False,False,False
1094,7.4,1488,26,402,0.69,126.56732,-8.54583,8,False,15.31,False,False,False,False
1095,7.4,1678,25,156,0.17,126.52942,-8.76836,8,False,12.22,False,False,False,False
1096,7.9,1493,26,125,1.05,126.50328,-8.83873,8,False,5.67,False,False,False,False
1097,6.8,1923,24,648,0.52,126.5732,-8.59236,10,False,16.33,False,False,False,False
1098,6.5,2011,23,564,1.11,126.73808,-8.56083,8,False,14.77,False,False,False,False
1099,6.5,2034,25,384,0.42,126.65677,-8.65895,8,False,15.86,False,False,False,False
1100,6.5,2554,24,405,0.33,126.64978,-8.64862,8,False,9.83,False,False,False,False
1101,6.9,1648,24,328,1.92,126.89418,-8.61486,12,False,10.95,False,False,False,False
1102,7.4,2034,25,292,7.95,126.56967,-8.74422,8,False,12.48,False,False,False,False
1103,7.912815137118418,1468,26,22,0.22,126.50105,-8.85604,3,True,2.96,True,False,False,False
1104,6.8,1923,25,485,0.84,126.56957,-8.58213,10,False,21.94,False,False,False,False
1105,8.2,2383,23,731,3.24,126.62741,-8.66926,3,False,8.13,False,False,False,False
1106,8.2,2383,24,569,0.42,126.64845,-8.68268,3,False,11.86,False,False,False,False
1107,8.2,2034,25,321,0.87,126.68849,-8.67441,3,False,8.84,False,False,False,False
1108,7.4,1585,25,145,1.4,126.52102,-8.79528,8,False,7.59,False,False,False,False
1109,8.2,2383,22,751,0.58,126.62575,-8.66751,3,False,10.2,False,False,False,False
1110,8.2,2034,25,387,1.17,126.65742,-8.65657,3,False,14.12,False,False,False,False
1111,6.5,1494,25,314,0.91,126.889,-8.54643,10,False,6.98,False,False,False,False
1112,8.2,2034,25,292,0.96,126.69295,-8.67246,3,False,7.12,False,False,False,False
1113,7.2,1533,25,125,0.3,126.50033,-8.83854,12,False,2.83,False,False,False,False
1114,6.5,1586,25,332,0.44,126.8778,-8.57087,10,False,7.74,False,False,False,False
1115,6.5,2554,24,376,0.34,126.65172,-8.65032,8,False,10.73,False,False,False,False
1116,6.8,1923,25,573,0.59,126.57377,-8.58008,10,False,10.83,False,False,False,False
1117,7.4,1923,24,539,1.23,126.5941,-8.58486,8,False,16.01,False,False,False,False
1118,5.9,2383,22,762,0.55,126.62641,-8.68776,10,False,14.42,False,False,False,False
1119,6.5,1586,25,263,3.69,126.89056,-8.5579,10,False,6.14,True,False,False,False
1120,7.8,1451,25,241,0.2,126.89597,-8.52246,4,False,4.62,False,False,False,False
1121,6.5,1648,24,513,0.82,126.87818,-8.61189,8,False,12.86,False,False,False,False
1122,6.5,2034,24,409,1.08,126.65852,-8.66297,8,False,8.38,False,False,False,False
1123,6.2,1694,24,827,0.2,126.67913,-8.53532,12,False,18.25,False,False,False,False
1124,6.2,1694,24,730,0.61,126.68242,-8.53464,12,False,13.68,False,False,False,False
1125,6.2,1694,25,568,0.46,126.69406,-8.52953,12,False,11.38,False,False,False,False
1126,6.8,1923,24,518,0.79,126.57289,-8.58485,10,False,7.13,False,False,False,False
1127,7.9,1408,24,450,0.36,126.9287,-8.53228,12,False,8.82,False,False,False,False
1128,6.8,1923,24,556,1.01,126.57052,-8.58677,10,False,12.42,False,False,False,False
1129,7.0,2467,22,900,0.08,126.58924,-8.60963,12,False,17.5,False,False,False,False
1130,6.2,1723,25,654,2.56,126.64379,-8.52473,12,False,11.99,True,False,False,False
1131,6.2,1694,25,559,0.69,126.69587,-8.52916,12,False,11.93,False,False,False,False
1132,7.8,1380,25,397,3.59,127.00612,-8.48798,12,False,1.9,False,False,False,False
1133,7.0,1959,24,491,4.32,126.68868,-8.55541,12,False,12.47,False,False,False,False
1134,6.5,1538,25,399,0.74,126.89584,-8.54924,10,False,13.62,False,False,False,False
1135,8.2,2021,25,199,0.51,126.66152,-8.64182,3,False,10.09,False,False,False,False
1136,7.4,1923,24,561,0.47,126.56964,-8.58746,8,False,11.31,False,False,False,False
1137,6.8,1923,24,526,0.58,126.573,-8.58364,10,False,16.16,False,False,False,False
1138,7.0,1959,24,404,0.93,126.69586,-8.56051,12,False,11.73,False,False,False,False
1139,7.0,1923,25,472,0.18,126.59787,-8.57535,12,False,7.65,False,False,False,False
1140,7.0,1923,26,351,34.95,126.59249,-8.56862,12,False,11.03,True,False,False,False
1141,7.8,1634,25,476,2.72,126.70356,-8.53608,4,False,15.49,False,False,False,False
1142,6.8,2467,23,783,0.179,126.56306,-8.61387,10,False,14.44,False,False,False,False
1143,7.0,1959,24,393,0.43,126.69698,-8.5589,12,False,9.95,False,False,False,False
1144,6.8,2467,23,690,0.27,126.55629,-8.61366,10,False,10.06,False,False,False,False
1145,6.8,1923,24,600,0.73,126.56828,-8.59084,10,False,13.01,True,False,False,False
1146,6.9,2011,23,774,0.08,126.75186,-8.564,3,False,16.91,False,False,False,False
1147,7.0,1923,25,480,1.28,126.59703,-8.577,12,False,8.92,True,False,False,False
1148,6.8,2467,23,722,0.39,126.55887,-8.61615,10,False,7.07,False,False,False,False
1149,6.5,1586,25,340,0.41,126.87755,-8.57256,10,False,9.76,False,False,False,False
1150,6.8,1923,24,606,0.57,126.56921,-8.58998,10,False,10.14,False,False,False,False
1151,6.8,2467,24,575,0.17,126.54968,-8.61045,10,False,12.18,False,False,False,False
1152,8.2,1821,25,307,0.51,126.6998,-8.68031,3,False,13.45,False,False,False,False
1153,7.0,1517,25,534,1.01,126.68829,-8.4813,8,False,3.67,False,False,False,False
1154,7.4,1965,25,320,0.18,126.52497,-8.60186,8,False,15.44,False,False,False,False
1155,7.8,1408,24,355,0.58,126.91075,-8.54107,4,False,5.6,False,False,False,False
1156,7.4,1923,24,573,0.58,126.56985,-8.58801,8,False,9.99,False,False,False,False
1157,7.0,2011,24,463,0.94,126.7088,-8.55558,12,False,13.32,False,False,False,False
1158,7.4,1529,26,390,0.3,126.70942,-8.48629,8,False,11.02,False,False,False,False
1159,6.5,1586,25,321,0.53,126.89296,-8.55423,10,False,5.39,False,False,False,False
1160,6.8,2467,24,531,0.54,126.54874,-8.60874,10,False,12.13,False,False,False,False
1161,7.8,1443,25,439,3.12,126.95735,-8.49647,12,False,2.85,False,False,False,False
1162,6.2,1959,24,440,0.25,126.69394,-8.55652,8,False,17.29,False,False,False,False
1163,7.0,1517,25,533,1.1,126.6888,-8.48425,8,False,2.89,False,False,False,False
1164,7.8,1380,25,397,1.51,127.00554,-8.49469,12,False,1.41,False,False,False,False
1165,7.8,1385,25,408,1.16,126.98266,-8.50339,12,False,1.75,False,False,False,False
1166,7.9,1408,24,413,0.55,126.92544,-8.528,12,False,14.09,False,False,False,False
1167,6.8,2467,23,708,0.78,126.55782,-8.61224,10,False,4.52,False,False,False,False
1168,7.1,1396,26,397,4.28,127.02788,-8.51498,5,False,1.93,False,False,False,False
1169,6.2,1959,24,496,0.49,126.69162,-8.55468,8,False,11.56,False,False,False,False
1170,7.2,1493,26,125,1.84,126.5021,-8.84627,12,False,5.32,False,False,False,False
1171,8.2,1965,23,773,0.13,126.54457,-8.64711,3,False,7.35,False,False,False,False
1172,6.8,1923,24,542,4.19,126.56594,-8.58914,10,False,10.05,True,False,False,False
1173,7.9,1493,26,125,0.76,126.50589,-8.84708,8,False,4.93,False,False,False,False
1174,6.8,2467,23,701,0.64,126.55618,-8.61215,10,False,11.1,False,False,False,False
1175,6.8,1923,24,632,0.89,126.5619,-8.59844,10,False,8.02,False,False,False,False
1176,7.9,1408,24,431,0.28,126.91377,-8.53416,12,False,12.09,False,False,False,False
1177,6.2,1694,25,547,0.15,126.6877,-8.52228,12,False,12.98,False,False,False,False
1178,7.0,1959,24,387,0.28,126.6965,-8.55858,12,False,7.18,False,False,False,False
1179,6.8,1923,24,512,0.48,126.57261,-8.58421,10,False,8.9,False,False,False,False
1180,7.0,2011,24,453,0.51,126.71078,-8.55623,12,False,16.0,False,False,False,False
1181,7.8,1443,25,413,5.95,126.97675,-8.4903,12,False,2.54,False,False,False,False
1182,7.8,1385,25,418,1.45,126.9758,-8.50455,12,False,3.27,False,False,False,False
1183,7.8,1443,25,432,3.86,126.96036,-8.49125,12,False,3.47,False,False,False,False
1184,8.2,1965,23,771,1.79,126.54465,-8.65276,3,False,8.78,False,False,False,False
1185,6.8,2467,23,815,0.55,126.57154,-8.60229,10,False,8.55,False,False,False,False
1186,7.8,1380,25,397,0.58,127.00974,-8.48814,12,False,1.5,False,False,False,False
1187,6.8,1923,24,512,0.39,126.57223,-8.58382,10,False,10.6,False,False,False,False
1188,8.2,2554,24,362,0.26,126.65159,-8.64519,3,False,7.25,False,False,False,False
1189,8.2,2554,24,358,0.33,126.652,-8.64491,3,False,6.87,False,False,False,False
1190,7.0,1959,24,484,0.61,126.68654,-8.55541,12,False,6.61,False,False,False,False
1191,7.9,1493,26,125,0.49,126.52234,-8.84068,8,False,6.44,False,False,False,False
1192,7.9,1408,24,398,0.16,126.91241,-8.53173,12,False,9.5,False,False,False,False
1193,7.1,1380,25,396,4.2,127.04046,-8.49345,5,False,1.64,True,False,False,False
1194,8.2,1821,26,124,0.56,126.71641,-8.68866,3,False,9.34,False,False,False,False
1195,7.8,1380,25,396,4.39,127.02675,-8.49495,12,False,1.4,False,False,False,False
1196,7.9,1513,27,114,0.87,126.76331,-8.45085,4,False,5.46,False,False,False,False
1197,6.8,1923,24,583,2.51,126.5724,-8.58864,10,False,13.44,False,False,False,False
1198,6.5,1586,25,335,0.31,126.88951,-8.55015,10,False,11.04,False,False,False,False
1199,7.0,2011,24,468,1.06,126.71066,-8.55671,12,False,14.77,False,False,False,False
1200,6.8,1923,24,565,0.47,126.57107,-8.58701,10,False,13.95,False,False,False,False
1201,6.8,1923,24,602,2.43,126.57065,-8.58903,10,False,11.16,False,False,False,False
1202,6.8,1923,24,706,0.9,126.57554,-8.59934,10,False,14.51,False,False,False,False
1203,6.8,1923,24,677,0.29,126.57274,-8.59766,10,False,17.08,False,False,False,False
1204,6.8,1923,24,494,5.34,126.57044,-8.58438,10,False,11.04,False,False,False,False
1205,6.8,1923,24,713,0.7,126.5678,-8.59748,10,False,9.15,False,False,False,False
1206,6.8,1923,25,543,0.2,126.57604,-8.5883,10,False,14.6,False,False,False,False
1207,6.8,1923,24,532,0.45,126.57158,-8.58587,10,False,18.99,False,False,False,False
1208,6.8,1923,25,574,0.52,126.57344,-8.58117,10,False,14.47,False,False,False,False
1209,6.8,1923,25,568,0.95,126.57267,-8.58171,10,False,14.82,False,False,False,False
1210,6.8,1923,25,546,0.53,126.57251,-8.58087,10,False,16.31,False,False,False,False
1211,7.0,2153,23,704,0.33,126.60045,-8.58885,12,False,11.47,False,False,False,False
1212,7.4,2038,23,782,1.32,126.59985,-8.5963,8,False,15.39,False,False,False,False
1213,7.0,2153,23,824,1.47,126.60149,-8.59615,12,False,24.09,False,False,False,False
1214,6.8,2467,23,960,2.14,126.57071,-8.61218,10,False,17.39,False,False,False,False
1215,6.8,2467,23,857,0.75,126.57135,-8.60436,10,False,25.83,False,False,False,False
1216,7.8,1634,24,437,0.98,126.70628,-8.5402,4,False,17.26,False,False,False,False
1217,6.0,1694,24,580,1.32,126.69735,-8.53365,5,False,13.29,False,False,False,False
1218,6.2,1694,25,518,0.63,126.69651,-8.52806,12,False,18.93,False,False,False,False
1219,6.2,1694,25,498,0.18,126.69691,-8.52753,12,False,13.83,False,False,False,False
1220,6.2,1694,25,538,0.59,126.68502,-8.51093,12,False,14.52,False,False,False,False
1221,7.0,1529,25,502,1.31,126.69928,-8.47771,8,False,12.48,False,False,False,False
1222,6.6,1529,26,433,1.84,126.7074,-8.48304,12,False,8.72,False,False,False,False
1223,6.2,2383,21,839,0.22,126.62263,-8.67541,12,False,17.13,False,False,False,False
1224,6.2,2383,21,818,0.36,126.62278,-8.67702,12,False,28.46,False,False,False,False
1225,7.4,1678,25,209,0.72,126.52578,-8.76923,8,False,7.37,False,False,False,False
1226,7.5,1880,25,145,1.82,126.53365,-8.71351,4,False,6.75,False,False,False,False
1227,7.5,1880,25,152,0.15,126.53334,-8.71256,4,False,6.0,False,False,False,False
1228,7.4,1678,25,133,1.11,126.52975,-8.7667,8,False,8.13,False,False,False,False
1229,7.4,1678,25,227,1.83,126.52118,-8.76833,8,False,10.08,False,False,False,False
1230,5.9,2383,22,779,0.78,126.62741,-8.68896,10,False,19.45,False,False,False,False
1231,8.2,2383,22,782,0.69,126.62398,-8.66864,3,False,7.58,False,False,False,False
1232,8.2,2383,22,763,0.72,126.62473,-8.66374,3,False,8.62,False,False,False,False
1233,8.2,1965,23,751,1.52,126.54438,-8.64465,3,False,10.39,False,False,False,False
1234,8.2,1965,23,745,0.43,126.54254,-8.64906,3,False,7.39,False,False,False,False
1235,8.2,1965,25,393,0.32,126.52188,-8.62769,3,False,9.87,False,False,False,False
1236,6.8,2467,23,870,0.45,126.57028,-8.60802,10,False,11.29,False,False,False,False
1237,7.4,1699,24,546,1.03,126.54332,-8.58563,8,False,7.07,False,False,False,False
1238,8.2,1965,24,604,1.32,126.53956,-8.63595,3,False,7.65,False,False,False,False
1239,7.4,1811,25,550,0.23,126.54578,-8.58147,8,False,17.53,False,False,False,False
1240,7.4,1923,24,537,0.33,126.54695,-8.57968,8,False,15.29,False,False,False,False
1241,7.4,1923,24,661,0.7,126.54786,-8.5891,8,False,26.05,False,False,False,False
1242,8.2,2467,22,867,1.1,126.54907,-8.65189,3,False,11.18,False,False,False,False
1243,6.8,2467,23,706,1.26,126.55816,-8.61595,10,False,13.46,False,False,False,False
1244,8.2,2467,22,825,1.68,126.54717,-8.64789,3,False,16.25,False,False,False,False
1245,7.4,1699,24,395,0.34,126.53328,-8.58739,8,False,13.97,False,False,False,False
1246,8.2,2554,23,473,0.31,126.63904,-8.65027,3,False,10.94,True,False,False,False
1247,8.2,2554,23,514,1.9,126.63989,-8.65212,3,False,11.84,False,False,False,False
1248,8.2,2383,23,587,0.79,126.63989,-8.65637,3,False,9.72,False,False,False,False
1249,7.0,2467,22,930,1.19,126.58978,-8.61049,12,False,15.4,False,False,False,False
1250,6.5,1494,25,331,0.97,126.89136,-8.54637,10,False,7.35,False,False,False,False
1251,7.9,1408,24,387,0.23,126.915,-8.53024,12,False,14.31,False,False,False,False
1252,7.9,1408,24,422,0.11,126.91456,-8.53128,12,False,12.36,False,False,False,False
1253,7.9,1408,24,406,0.99,126.92454,-8.52773,12,False,10.19,False,False,False,False
1254,7.9,1408,24,405,0.47,126.92369,-8.5277,12,False,8.05,False,False,False,False
1255,7.9,1408,24,423,0.93,126.92456,-8.52851,12,False,13.17,False,False,False,False
1256,7.9,1408,24,410,0.57,126.92379,-8.52842,12,False,11.09,False,False,False,False
1257,6.5,1586,25,383,0.43,126.89519,-8.54861,10,False,10.61,False,False,False,False
1258,7.9,1408,24,458,2.1,126.92037,-8.53217,12,False,9.78,False,False,False,False
1259,7.9,1408,24,421,0.74,126.92912,-8.53623,12,False,8.42,False,False,False,False
1260,7.8,1385,25,431,0.24,126.97118,-8.50515,12,False,2.77,False,False,False,False
1261,6.2,1959,24,474,0.09,126.69186,-8.55579,8,False,14.58,False,False,False,False
1262,6.2,1959,24,514,0.44,126.69137,-8.55374,8,False,9.42,False,False,False,False
1263,7.8,1513,25,391,2.09,126.7793,-8.48998,4,False,15.33,False,False,False,False
1264,7.1,1513,25,373,0.39,126.78058,-8.48902,12,False,12.9,False,False,False,False
1265,7.1,1513,25,340,1.78,126.78246,-8.48815,12,False,12.56,False,False,False,False
1266,7.1,1513,26,194,1.26,126.76179,-8.46944,12,False,16.7,False,False,False,False
1267,7.1,1513,26,195,2.29,126.76149,-8.46818,12,False,13.12,False,False,False,False
1268,7.9,1513,27,114,0.7,126.76281,-8.45213,4,False,7.21,False,False,False,False
